,epoch,train/eval,batch_size,loss,acc
0,0,train,32,21.648727416992188,
0,0,train,32,22.137680053710938,
0,0,train,32,22.15437889099121,
0,0,train,32,21.770587921142578,
0,0,train,32,21.663429260253906,
0,0,train,32,22.014339447021484,
0,0,train,32,22.35325813293457,
0,0,train,32,22.095077514648438,
0,0,train,32,22.321157455444336,
0,0,train,32,21.626026153564453,
0,0,train,32,22.59164047241211,
0,0,train,32,22.27088737487793,
0,0,train,32,22.24947738647461,
0,0,train,32,22.002544403076172,
0,0,train,32,22.077835083007812,
0,0,train,32,21.922836303710938,
0,0,train,32,21.92489242553711,
0,0,train,32,21.83957862854004,
0,0,train,32,21.810131072998047,
0,0,train,32,22.08108139038086,
0,0,train,32,22.010889053344727,
0,0,train,32,22.19255828857422,
0,0,train,32,22.035160064697266,
0,0,train,32,22.143360137939453,
0,0,train,32,22.162443161010742,
0,0,train,32,21.986913681030273,
0,0,train,32,22.05669403076172,
0,0,train,32,21.86808967590332,
0,0,train,32,21.960094451904297,
0,0,train,32,21.87602996826172,
0,0,train,32,21.9556827545166,
0,0,train,32,21.634111404418945,
0,0,train,32,21.619426727294922,
0,0,train,32,21.34429931640625,
0,0,train,32,22.242673873901367,
0,0,train,32,21.922691345214844,
0,0,train,32,21.96082305908203,
0,0,train,32,22.160037994384766,
0,0,train,32,22.068912506103516,
0,0,train,32,22.167213439941406,
0,0,train,32,22.208274841308594,
0,0,train,32,22.22524642944336,
0,0,train,32,21.59126853942871,
0,0,train,32,22.091670989990234,
0,0,train,32,22.097984313964844,
0,0,train,32,21.79949378967285,
0,0,train,32,22.365581512451172,
0,0,train,32,21.966880798339844,
0,0,train,32,22.065725326538086,
0,0,train,32,22.117618560791016,
0,0,train,32,22.182260513305664,
0,0,train,32,22.125635147094727,
0,0,train,32,22.030481338500977,
0,0,train,32,22.201385498046875,
0,0,train,32,21.77614974975586,
0,0,train,32,22.366321563720703,
0,0,train,32,22.203868865966797,
0,0,train,32,22.014028549194336,
0,0,train,32,21.891498565673828,
0,0,train,32,21.931983947753906,
0,0,train,32,21.942256927490234,
0,0,train,32,22.17727279663086,
0,0,train,32,22.018796920776367,
0,0,train,32,21.95827293395996,
0,0,train,32,22.154762268066406,
0,0,train,32,21.8690185546875,
0,0,train,32,21.975643157958984,
0,0,train,32,22.107276916503906,
0,0,train,32,22.41231918334961,
0,0,train,32,22.264541625976562,
0,0,train,32,21.768539428710938,
0,0,train,32,22.187219619750977,
0,0,train,32,22.17595863342285,
0,0,train,32,22.307390213012695,
0,0,train,32,21.723281860351562,
0,0,train,32,22.371753692626953,
0,0,train,32,21.668489456176758,
0,0,train,32,22.022727966308594,
0,0,train,32,21.63544464111328,
0,0,train,32,21.863149642944336,
0,0,train,32,22.040283203125,
0,0,train,32,21.838380813598633,
0,0,train,32,22.001848220825195,
0,0,train,32,21.847076416015625,
0,0,train,32,21.90747833251953,
0,0,train,32,21.855331420898438,
0,0,train,32,21.779870986938477,
0,0,train,32,21.839622497558594,
0,0,train,32,22.280353546142578,
0,0,train,32,21.97508430480957,
0,0,train,32,21.990936279296875,
0,0,train,32,22.085121154785156,
0,0,train,32,22.02505874633789,
0,0,train,32,21.934104919433594,
0,0,train,32,21.921459197998047,
0,0,train,32,21.78185272216797,
0,0,train,32,21.542884826660156,
0,0,train,32,21.964595794677734,
0,0,train,32,22.23663330078125,
0,0,train,32,21.87762451171875,
0,0,train,32,21.8875789642334,
0,0,train,32,22.01372718811035,
0,0,train,32,22.121868133544922,
0,0,train,32,22.10268783569336,
0,0,train,32,21.925445556640625,
0,0,train,32,21.641311645507812,
0,0,train,32,21.76930809020996,
0,0,train,32,22.300704956054688,
0,0,train,32,21.948848724365234,
0,0,train,32,22.03777313232422,
0,0,train,32,22.550113677978516,
0,0,train,32,22.199682235717773,
0,0,train,32,22.166704177856445,
0,0,train,32,22.503625869750977,
0,0,train,32,22.058452606201172,
0,0,train,32,21.621902465820312,
0,0,train,32,22.093555450439453,
0,0,train,32,22.228591918945312,
0,0,train,32,21.86789894104004,
0,0,train,32,22.25447654724121,
0,0,train,32,21.814476013183594,
0,0,train,32,22.004064559936523,
0,0,train,32,22.01007843017578,
0,0,train,32,21.718868255615234,
0,0,train,32,22.19321060180664,
0,0,train,32,22.051372528076172,
0,0,train,32,22.06863021850586,
0,0,train,32,21.930110931396484,
0,0,train,32,22.107776641845703,
0,0,train,32,22.053394317626953,
0,0,train,32,21.95189666748047,
0,0,train,32,22.027772903442383,
0,0,train,32,21.66765594482422,
0,0,train,32,21.8795166015625,
0,0,train,32,22.101045608520508,
0,0,train,32,21.783151626586914,
0,0,train,32,22.01253318786621,
0,0,train,32,22.01236343383789,
0,0,train,32,21.88543701171875,
0,0,train,32,21.859458923339844,
0,0,train,32,22.111299514770508,
0,0,train,32,21.566394805908203,
0,0,train,32,22.474327087402344,
0,0,train,32,22.08660888671875,
0,0,train,32,22.072086334228516,
0,0,train,32,21.858503341674805,
0,0,train,32,22.033308029174805,
0,0,train,32,22.11357879638672,
0,0,train,32,21.92656707763672,
0,0,train,32,22.170019149780273,
0,0,train,32,21.805316925048828,
0,0,train,32,21.69816780090332,
0,0,train,32,22.30388069152832,
0,0,train,32,21.878812789916992,
0,0,train,32,21.684171676635742,
0,0,train,32,22.10059356689453,
0,0,train,32,21.915414810180664,
0,0,train,32,22.25381088256836,
0,0,train,32,22.183582305908203,
0,0,train,32,22.375076293945312,
0,0,train,32,22.032175064086914,
0,0,train,32,21.872102737426758,
0,0,train,32,21.860103607177734,
0,0,train,32,21.960037231445312,
0,0,train,32,22.000154495239258,
0,0,train,32,21.966327667236328,
0,0,train,32,21.875972747802734,
0,0,train,32,21.927467346191406,
0,0,train,32,21.43289566040039,
0,0,train,32,22.065488815307617,
0,0,train,32,21.419353485107422,
0,0,train,32,21.87432289123535,
0,0,train,32,22.17219352722168,
0,0,train,32,22.316993713378906,
0,0,train,32,22.18717384338379,
0,0,train,32,21.988496780395508,
0,0,train,32,21.72034454345703,
0,0,train,32,22.379554748535156,
0,0,train,32,21.952991485595703,
0,0,train,32,22.017391204833984,
0,0,train,32,21.88119888305664,
0,0,train,32,21.871450424194336,
0,0,train,32,22.044231414794922,
0,0,train,32,21.804248809814453,
0,0,train,32,22.052059173583984,
0,0,train,32,21.755943298339844,
0,0,train,32,21.958690643310547,
0,0,train,32,22.029829025268555,
0,0,train,32,21.543190002441406,
0,0,train,32,21.766260147094727,
0,0,train,32,22.08005714416504,
0,0,train,32,22.13485336303711,
0,0,train,32,22.0802059173584,
0,0,train,32,22.458633422851562,
0,0,train,32,21.8514404296875,
0,0,train,32,22.214683532714844,
0,0,train,32,21.745311737060547,
0,0,train,32,21.833425521850586,
0,0,train,32,21.580230712890625,
0,0,train,32,21.862485885620117,
0,0,train,32,22.077056884765625,
0,0,train,32,22.079471588134766,
0,0,train,32,21.881210327148438,
0,0,train,32,22.14633560180664,
0,0,train,32,22.145931243896484,
0,0,train,32,21.79405975341797,
0,0,train,32,22.4697265625,
0,0,train,32,22.098865509033203,
0,0,train,32,21.905071258544922,
0,0,train,32,21.97897720336914,
0,0,train,32,21.919551849365234,
0,0,train,32,21.598613739013672,
0,0,train,32,22.25537109375,
0,0,train,32,22.17551040649414,
0,0,train,32,21.864055633544922,
0,0,train,32,21.91192626953125,
0,0,train,32,21.964279174804688,
0,0,train,32,21.532485961914062,
0,0,train,32,21.862747192382812,
0,0,train,32,21.972875595092773,
0,0,train,32,22.098102569580078,
0,0,train,32,22.34347152709961,
0,0,train,32,22.161907196044922,
0,0,train,32,21.70584487915039,
0,0,train,32,22.129837036132812,
0,0,train,32,21.784713745117188,
0,0,train,32,21.96752166748047,
0,0,train,32,21.858205795288086,
0,0,train,32,21.860149383544922,
0,0,train,32,21.72003936767578,
0,0,train,32,21.739276885986328,
0,0,train,32,21.528366088867188,
0,0,train,32,22.136394500732422,
0,0,train,32,21.746097564697266,
0,0,train,32,22.250944137573242,
0,0,train,32,22.160083770751953,
0,0,train,32,22.398956298828125,
0,0,train,32,21.72268295288086,
0,0,train,32,22.15289306640625,
0,0,train,32,21.74214744567871,
0,0,train,32,22.010711669921875,
0,0,train,32,21.88466453552246,
0,0,train,32,22.08626937866211,
0,0,train,32,21.660289764404297,
0,0,train,32,21.826461791992188,
0,0,train,32,22.240833282470703,
0,0,train,32,21.737634658813477,
0,0,train,32,21.62834930419922,
0,0,train,32,22.003284454345703,
0,0,train,32,22.04304313659668,
0,0,train,32,21.530384063720703,
0,0,train,32,21.679155349731445,
0,0,train,32,21.82223892211914,
0,0,train,32,21.936595916748047,
0,0,train,32,21.58875274658203,
0,0,train,32,21.731796264648438,
0,0,train,32,21.779478073120117,
0,0,train,32,21.473018646240234,
0,0,train,32,21.805517196655273,
0,0,train,32,21.887601852416992,
0,0,train,32,22.171215057373047,
0,0,train,32,22.060203552246094,
0,0,train,32,21.810155868530273,
0,0,train,32,21.86865234375,
0,0,train,32,21.862918853759766,
0,0,train,32,21.67055892944336,
0,0,train,32,21.62782859802246,
0,0,train,32,21.73284912109375,
0,0,train,32,21.90826416015625,
0,0,train,32,21.856719970703125,
0,0,train,32,21.748802185058594,
0,0,train,32,21.87882423400879,
0,0,train,32,21.525455474853516,
0,0,train,32,21.631757736206055,
0,0,train,32,21.810848236083984,
0,0,train,32,21.943723678588867,
0,0,train,32,22.128400802612305,
0,0,train,32,21.606216430664062,
0,0,train,32,22.04006576538086,
0,0,train,32,21.97713279724121,
0,0,train,32,22.011669158935547,
0,0,train,32,21.39181137084961,
0,0,train,32,22.38640594482422,
0,0,train,32,21.4493408203125,
0,0,train,32,22.334537506103516,
0,0,train,32,21.845191955566406,
0,0,train,32,22.254554748535156,
0,0,train,32,21.74527359008789,
0,0,train,32,21.854585647583008,
0,0,train,32,22.115779876708984,
0,0,train,32,21.22564697265625,
0,0,train,32,21.77526092529297,
0,0,train,32,21.57170867919922,
0,0,train,32,22.07311248779297,
0,0,train,32,21.945838928222656,
0,0,train,32,21.796100616455078,
0,0,train,32,22.078128814697266,
0,0,train,32,21.74030876159668,
0,0,train,32,22.007692337036133,
0,0,train,32,21.995502471923828,
0,0,train,32,22.33608627319336,
0,0,train,32,21.793548583984375,
0,0,train,32,21.987834930419922,
0,0,train,32,21.946491241455078,
0,0,train,32,21.961071014404297,
0,0,train,32,21.6939697265625,
0,0,train,32,21.934024810791016,
0,0,train,32,21.61995506286621,
0,0,train,32,21.765047073364258,
0,0,train,32,21.917293548583984,
0,0,train,32,21.83367919921875,
0,0,train,32,21.6925048828125,
0,0,train,32,21.788177490234375,
0,0,train,32,21.946842193603516,
0,0,train,32,21.855375289916992,
0,0,train,32,22.02397918701172,
0,0,train,32,22.056198120117188,
0,0,train,32,21.70566749572754,
0,0,train,32,22.07302474975586,
0,0,train,32,21.856700897216797,
0,0,train,32,22.199573516845703,
0,0,train,32,22.010995864868164,
0,0,train,32,21.834136962890625,
0,0,train,32,21.458526611328125,
0,0,train,32,21.94956398010254,
0,0,train,32,21.901382446289062,
0,0,train,32,21.752668380737305,
0,0,train,32,21.62177276611328,
0,0,train,32,21.943923950195312,
0,0,train,32,21.868240356445312,
0,0,train,32,21.92139434814453,
0,0,train,32,21.868783950805664,
0,0,train,32,21.916122436523438,
0,0,train,32,22.032451629638672,
0,0,train,32,21.963977813720703,
0,0,train,32,21.693328857421875,
0,0,train,32,21.66121482849121,
0,0,train,32,21.821239471435547,
0,0,train,32,21.90609359741211,
0,0,train,32,21.54547882080078,
0,0,train,32,22.126636505126953,
0,0,train,32,21.7373104095459,
0,0,train,32,21.779626846313477,
0,0,train,32,21.626850128173828,
0,0,train,32,22.062929153442383,
0,0,train,32,21.835954666137695,
0,0,train,32,21.32929229736328,
0,0,train,32,22.050193786621094,
0,0,train,32,21.487518310546875,
0,0,train,32,21.834962844848633,
0,0,train,32,21.901275634765625,
0,0,train,32,21.881746292114258,
0,0,train,32,21.979637145996094,
0,0,train,32,21.943321228027344,
0,0,train,32,21.650413513183594,
0,0,train,32,21.62322235107422,
0,0,train,32,21.96799087524414,
0,0,train,32,21.840656280517578,
0,0,train,32,21.891292572021484,
0,0,train,32,22.000856399536133,
0,0,train,32,22.321880340576172,
0,0,train,32,21.571603775024414,
0,0,train,32,21.943815231323242,
0,0,train,32,21.47702407836914,
0,0,train,32,21.893878936767578,
0,0,train,32,21.716705322265625,
0,0,train,32,22.121936798095703,
0,0,train,32,22.083545684814453,
0,0,train,32,22.108867645263672,
0,0,train,32,21.972698211669922,
0,0,train,32,21.835830688476562,
0,0,train,32,21.744171142578125,
0,0,train,32,21.695632934570312,
0,0,train,32,21.771446228027344,
0,0,train,32,21.748428344726562,
0,0,train,32,21.35596466064453,
0,0,train,32,21.806133270263672,
0,0,train,32,21.96855926513672,
0,0,train,32,21.882400512695312,
0,0,train,32,21.758663177490234,
0,0,train,32,21.926254272460938,
0,0,train,32,21.60710906982422,
0,0,train,32,21.696836471557617,
0,0,train,32,21.960426330566406,
0,0,train,32,21.403762817382812,
0,0,train,32,21.998554229736328,
0,0,train,32,21.804306030273438,
0,0,train,32,21.955825805664062,
0,0,train,32,21.648662567138672,
0,0,train,32,22.087984085083008,
0,0,train,32,21.863481521606445,
0,0,train,32,21.76459312438965,
0,0,train,32,21.834579467773438,
0,0,train,32,22.041011810302734,
0,0,train,32,21.501548767089844,
0,0,train,32,21.91248321533203,
0,0,train,32,21.376174926757812,
0,0,train,32,21.649539947509766,
0,0,train,32,21.926279067993164,
0,0,train,32,21.696725845336914,
0,0,train,32,21.873992919921875,
0,0,train,32,21.935497283935547,
0,0,train,32,21.55398941040039,
0,0,train,32,21.80620574951172,
0,0,train,32,21.554859161376953,
0,0,train,32,21.60031509399414,
0,0,train,32,21.810993194580078,
0,0,train,32,21.852981567382812,
0,0,train,32,21.968852996826172,
0,0,train,32,21.55427360534668,
0,0,train,32,21.940994262695312,
0,0,train,32,21.893245697021484,
0,0,train,32,21.904884338378906,
0,0,train,32,22.116535186767578,
0,0,train,32,21.635658264160156,
0,0,train,32,21.653690338134766,
0,0,train,32,21.96105194091797,
0,0,train,32,21.804943084716797,
0,0,train,32,22.10890007019043,
0,0,train,32,22.025066375732422,
0,0,train,32,21.873258590698242,
0,0,train,32,21.911975860595703,
0,0,train,32,21.613666534423828,
0,0,train,32,22.177894592285156,
0,0,train,32,21.88694190979004,
0,0,train,32,21.886329650878906,
0,0,train,32,21.788429260253906,
0,0,train,32,21.40947723388672,
0,0,train,32,21.755844116210938,
0,0,train,32,21.910245895385742,
0,0,train,32,21.835987091064453,
0,0,train,32,21.629039764404297,
0,0,train,32,21.72246551513672,
0,0,train,32,21.715166091918945,
0,0,train,32,21.52313995361328,
0,0,train,32,21.711589813232422,
0,0,train,32,21.755245208740234,
0,0,train,32,21.6954345703125,
0,0,train,32,21.983295440673828,
0,0,train,32,21.96746826171875,
0,0,train,32,21.80605697631836,
0,0,train,32,21.68189811706543,
0,0,train,32,22.329946517944336,
0,0,train,32,22.04543685913086,
0,0,train,32,21.640016555786133,
0,0,train,32,21.942054748535156,
0,0,train,32,21.57714080810547,
0,0,train,32,21.957807540893555,
0,0,train,32,22.248844146728516,
0,0,eval,32,21.713207244873047,0.0
0,0,eval,32,21.727434158325195,0.0
0,0,eval,32,21.919172286987305,0.0
0,0,eval,32,21.97039794921875,0.0
0,0,eval,32,21.849597930908203,0.0
0,0,eval,32,21.6292667388916,0.0
0,0,eval,32,21.84928321838379,0.0
0,0,eval,32,21.647693634033203,0.0
0,0,eval,32,21.304935455322266,0.0
0,0,eval,32,21.661212921142578,0.0
0,0,eval,32,21.716581344604492,0.0
0,0,eval,32,21.62433433532715,0.0
0,0,eval,32,22.105236053466797,0.0
0,0,eval,32,21.494091033935547,0.0
0,0,eval,32,21.597394943237305,0.0
0,0,eval,32,21.390968322753906,0.0
0,0,eval,32,21.361143112182617,0.0
0,0,eval,32,21.78125,0.0
0,0,eval,32,21.616151809692383,0.0
0,0,eval,32,21.34014320373535,0.0
0,0,eval,32,21.713890075683594,0.0
0,0,eval,32,21.832626342773438,0.0
0,0,eval,32,21.24201202392578,0.0
0,0,eval,32,21.52656364440918,0.0
0,0,eval,32,21.497377395629883,0.0
0,0,eval,32,21.4964656829834,0.0
0,0,eval,32,21.96750259399414,0.0
0,0,eval,32,21.371665954589844,0.0
0,0,eval,32,22.08679962158203,0.0
0,0,eval,32,21.63013458251953,0.0
0,0,eval,32,21.52163314819336,0.0
0,0,eval,32,21.985519409179688,0.0
0,0,eval,32,21.373842239379883,0.0
0,0,eval,32,21.59651756286621,0.0
0,0,eval,32,21.626483917236328,0.0
0,0,eval,32,21.546127319335938,0.0
0,0,eval,32,21.72882652282715,0.0
0,0,eval,32,21.96916961669922,0.0
0,0,eval,32,21.374637603759766,0.0
0,0,eval,32,21.572303771972656,0.0
0,0,eval,32,21.572877883911133,0.0
0,0,eval,32,21.66484832763672,0.0
0,0,eval,32,21.65113639831543,0.0
0,0,eval,32,21.66600227355957,0.0
0,0,eval,32,21.421817779541016,0.0
0,0,eval,32,21.80646324157715,0.0
0,0,eval,32,21.84137725830078,0.0
0,0,eval,32,21.616485595703125,0.0
0,0,eval,32,21.8182373046875,0.0
0,0,eval,32,21.97967529296875,0.0
0,0,eval,32,21.822689056396484,0.0
0,0,eval,32,21.625064849853516,0.0
0,0,eval,32,21.374895095825195,0.0
0,0,eval,32,21.659116744995117,0.0
0,0,eval,32,21.871593475341797,0.0
0,0,eval,32,21.796974182128906,0.0
0,0,eval,32,21.53976058959961,0.0
0,0,eval,32,21.472562789916992,0.0
0,0,eval,32,21.510129928588867,0.0
0,0,eval,32,21.99827766418457,0.0
0,0,eval,32,21.64259147644043,0.0
0,0,eval,32,21.57708740234375,0.0
0,0,eval,32,21.560876846313477,0.0
0,0,eval,32,22.079133987426758,0.0
0,0,eval,32,21.633773803710938,0.0
0,0,eval,32,21.951278686523438,0.0
0,0,eval,32,21.711225509643555,0.0
0,0,eval,32,21.889366149902344,0.0
0,0,eval,32,21.54313087463379,0.0
0,0,eval,32,21.734535217285156,0.0
0,0,eval,32,21.54973793029785,0.0
0,0,eval,32,21.875242233276367,0.0
0,0,eval,32,21.676908493041992,0.0
0,0,eval,32,21.68486213684082,0.0
0,0,eval,32,21.42342185974121,0.0
0,0,eval,32,21.65828514099121,0.0
0,0,eval,32,21.62500762939453,0.0
0,0,eval,32,21.780981063842773,0.0
0,0,eval,32,21.377779006958008,0.0
0,0,eval,32,21.269973754882812,0.0
0,0,eval,32,21.99599266052246,0.0
0,0,eval,32,21.801311492919922,0.0
0,0,eval,32,21.485397338867188,0.0
0,0,eval,32,21.804302215576172,0.0
0,0,eval,32,21.747617721557617,0.0
0,0,eval,32,21.628164291381836,0.0
0,0,eval,32,21.57628059387207,0.0
0,0,eval,32,21.555471420288086,0.0
0,0,eval,32,21.52215576171875,0.0
0,0,eval,32,21.58629608154297,0.0
0,0,eval,32,21.59820556640625,0.0
0,0,eval,32,21.588228225708008,0.0
0,0,eval,32,21.56241226196289,0.0
0,0,eval,32,21.63412094116211,0.0
0,0,eval,32,21.682720184326172,0.0
0,0,eval,32,21.541601181030273,0.0
0,0,eval,32,21.197002410888672,0.0
0,0,eval,32,21.52821159362793,0.0
0,0,eval,32,21.520912170410156,0.0
0,0,eval,32,21.49646759033203,0.0
0,0,eval,32,21.067602157592773,0.0
0,0,eval,32,21.845548629760742,0.0
0,0,eval,32,21.797555923461914,0.0
0,0,eval,32,21.511272430419922,0.0
0,0,eval,32,21.63196563720703,0.0
0,0,eval,32,21.86924171447754,0.0
0,0,eval,32,21.882638931274414,0.0
0,0,eval,32,21.177532196044922,0.0
0,0,eval,32,21.7137508392334,0.0
0,0,eval,32,22.170827865600586,0.0
0,0,eval,32,21.65029525756836,0.0
0,0,eval,32,21.89295196533203,0.0
0,0,eval,32,22.10160255432129,0.0
0,0,eval,32,21.76584815979004,0.0
0,0,eval,32,21.516225814819336,0.0
0,0,eval,32,21.10285186767578,0.0
0,0,eval,32,21.589759826660156,0.0
0,0,eval,32,21.61449432373047,0.0
0,0,eval,32,21.526479721069336,0.0
0,0,eval,32,21.739999771118164,0.0
0,0,eval,32,21.78474235534668,0.0
0,0,eval,32,21.603261947631836,0.0
0,0,eval,32,21.710647583007812,0.0
0,0,eval,32,21.489965438842773,0.0
0,0,eval,32,21.906627655029297,0.0
0,0,eval,32,21.63006591796875,0.0
0,0,eval,32,21.472347259521484,0.0
0,0,eval,32,21.769681930541992,0.0
0,0,eval,32,21.76709747314453,0.0
0,0,eval,32,21.641145706176758,0.0
0,0,eval,32,21.593425750732422,0.0
0,0,eval,32,21.946483612060547,0.0
0,0,eval,32,22.091583251953125,0.0
0,0,eval,32,21.620620727539062,0.0
0,0,eval,32,21.777006149291992,0.0
0,0,eval,32,21.61147689819336,0.0
0,0,eval,32,21.494009017944336,0.0
0,0,eval,32,21.57341194152832,0.0
0,0,eval,32,21.305625915527344,0.0
0,0,eval,32,21.587743759155273,0.0
0,0,eval,32,21.739593505859375,0.0
0,0,eval,32,21.80984115600586,0.0
0,0,eval,32,21.40838050842285,0.0
0,0,eval,32,21.48578453063965,0.0
0,0,eval,32,21.501304626464844,0.0
0,0,eval,32,21.815692901611328,0.0
0,0,eval,32,21.353574752807617,0.0
0,0,eval,32,21.41378402709961,0.0
0,0,eval,32,21.604421615600586,0.0
0,0,eval,32,21.462310791015625,0.0
0,0,eval,32,21.684099197387695,0.0
0,0,eval,32,21.96232032775879,0.0
0,0,eval,32,21.969980239868164,0.0
0,0,eval,32,21.470651626586914,0.0
0,0,eval,32,21.68366050720215,0.0
0,0,eval,32,21.425189971923828,0.0
0,0,eval,8,22.133899688720703,0.0
0,1,train,32,21.148006439208984,
0,1,train,32,21.384368896484375,
